datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration,strike,opt_type,S,iv,iv_pct
2026-03-09 13:10:00,2.0,992.0,992.0,992.0,992.0,0.0,11.0,11.0,CZCE.TA605P7300,300,7300,P,6678.0,0.752145143648432,75.2145143648432
2026-03-09 13:10:00,2.0,536.0,582.0,503.0,517.5,51.0,57.0,100.0,CZCE.TA605C7000,300,7000,C,6678.0,0.789266075380482,78.9266075380482
2026-03-09 13:10:00,2.0,588.0,588.0,520.0,528.0,80.0,32.0,111.0,CZCE.TA605C6900,300,6900,C,6678.0,0.7544937614331061,75.44937614331062
2026-03-09 13:10:00,2.0,440.0,495.0,429.5,456.5,751.0,243.0,738.0,CZCE.TA605C7300,300,7300,C,6678.0,0.8433080887329856,84.33080887329855
2026-03-09 13:10:00,2.0,750.0,750.0,750.0,750.0,0.0,4.0,4.0,CZCE.TA605P7000,300,7000,P,6678.0,0.6960007907114514,69.60007907114513
2026-03-09 13:10:00,1.0,500.0,500.0,458.5,479.5,51.0,21.0,72.0,CZCE.TA605C7200,300,7200,C,6678.0,0.8307775003312132,83.07775003312132
2026-03-09 13:10:00,0.0,1064.0,1064.0,1064.0,1064.0,16.0,0.0,16.0,CZCE.TA605P7200,300,7200,P,6678.0,0.9243764165710653,92.43764165710652
2026-03-09 13:10:00,2.0,561.0,561.0,478.5,478.5,82.0,113.0,145.0,CZCE.TA605C7100,300,7100,C,6678.0,0.786627969771713,78.6627969771713
2026-03-09 13:10:00,2.0,731.0,826.5,731.0,820.0,15.0,15.0,30.0,CZCE.TA605P6900,300,6900,P,6678.0,0.855561683911741,85.5561683911741
2026-03-09 13:10:00,2.0,594.5,606.5,550.0,558.0,130.0,16.0,142.0,CZCE.TA605C6800,300,6800,C,6678.0,0.7406492302569133,74.06492302569133
2026-03-09 13:15:00,3.0,750.0,750.0,750.0,750.0,0.0,4.0,4.0,CZCE.TA605P7000,300,7000,P,6634.0,0.6662366425846901,66.623664258469
2026-03-09 13:15:00,3.0,478.5,478.5,478.5,478.5,0.0,145.0,145.0,CZCE.TA605C7100,300,7100,C,6634.0,0.8110233052007823,81.10233052007823
2026-03-09 13:15:00,3.0,558.0,594.0,548.0,594.0,4.0,142.0,145.0,CZCE.TA605C6800,300,6800,C,6634.0,0.8124243393219323,81.24243393219322
2026-03-09 13:15:00,3.0,517.5,538.0,508.5,508.5,9.0,100.0,106.0,CZCE.TA605C7000,300,7000,C,6634.0,0.8036777747114583,80.36777747114583
2026-03-09 13:15:00,3.0,456.5,488.0,432.0,463.0,95.0,738.0,797.0,CZCE.TA605C7300,300,7300,C,6634.0,0.8745664895707441,87.4566489570744
2026-03-09 13:15:00,0.0,754.0,754.0,749.5,749.5,3.0,0.0,3.0,CZCE.TA605P6800,300,6800,P,6634.0,0.8152626494368685,81.52626494368685
2026-03-09 13:15:00,2.0,479.5,479.5,460.0,460.0,20.0,72.0,92.0,CZCE.TA605C7200,300,7200,C,6634.0,0.8302901748274523,83.02901748274523
2026-03-09 13:15:00,3.0,820.0,826.5,730.0,730.0,6.0,30.0,33.0,CZCE.TA605P6900,300,6900,P,6634.0,0.7183112491384851,71.83112491384851
2026-03-09 13:15:00,3.0,528.0,534.5,520.0,534.5,6.0,111.0,107.0,CZCE.TA605C6900,300,6900,C,6634.0,0.7888685084962602,78.88685084962603
